name,lat,lon
Binnaguri Sheet No - 13,26.72287,88.4534688
Kukurjan Sheet No - 1,,
Sukani-1,22.5544373,88.352693
Lelitabari-1,,
Kamarvita-2,26.6434791,88.5034561
Gadheaganj-1,26.6384421,88.486199
Dabgram Sheet No - 7,26.72287,88.4534688
Chhatgujrimari-2,,
Jungle Mohal Sheet-29,22.6744439,88.3477502
Sannyasikata-21,26.5848717,88.45878929999999
Barpatiya Nutan Bas Sheet No-3,,
Belacoba Sheet No-5,,
Satkhamar Sheet No-7,,
Bahadur Sheet No-14,22.7012999,88.3461717
Patkata Sheet No-24,,
Paharpur Sheet No-8,22.581453,88.351017
Khariya Sheet No-11,,
Mandalghat Sheet No-2,,
Goral Bari Sheet No-1,,
Amarkhana,26.4559801,88.666333
Dharmadev,26.5593955,88.7398955
Araji Amarkhana,26.4442919,88.6783818
Rammadev,,
A:Ma:Kamala Pukhuria-3,,
Singimari 2nd Khanda,,
Mareya Kamala Pukhuri,,
Singimari Pratham Khanda,26.42049,88.6566915
Chhit Singimari Sheet No-1,,
Berubari Nagar,26.4091307,88.70487709999999
Sakhati,22.544586,88.358592
Binnaguri,26.7499321,89.0578864
Daikhata,26.2804794,88.6747675
Berubari Sheet No-18,,
Bansh Kunthiya Sheet No-1,,
Araji Goralbari Sheet No-2,,
Nandanpur Sheet No-4,,
Kharija Berubari Sheet No-3,,
Kachuya Sheet No-2,,
Boyalmari Sheet No-2,,
Purba Dobbari,26.6478969,88.8670966
Dobbari,26.6582792,88.8754908
Panbari,26.7005024,88.85251389999999
Satbhendi,26.5682387,89.0569558
Jhar Baragila,26.6830327,88.83830359999999
Kaoagab,,
Ramshai,26.7258866,88.8539023
Jadavpur Cha Bagan,,
Uttar Kalamati,26.6886492,88.8046865
Kajal Dighi,25.0247,88.0858016
Dakshin Kalamati,26.6533235,88.80949059999999
Chengmari,26.6650323,88.7998819
Kumarpara,22.6430317,88.4194855
Baul Bari,,
Chatrar Par,,
Domohani,23.7556031,87.02494399999999
Kathalbari,26.5731458,89.1396355
Uttor Marichbari,26.5631575,88.779456
Uttor Shishuyabari,26.6912853,89.17774200000001
Dakshin Marichbari,26.542414,88.7674361
Dokshin Shishuyabari,,
Gopalganj,25.4242696,88.7367697
Gaur Gram,,
Dharmapur Sheet No-9,,
Padamati Sheet No-2,,
Jabramali Sheet No - 2,,
Baikur Gaur Gram Sheet No - 1,,
Sapti Bari Sheet No - 8,,
Redbank,26.8730636,89.03943629999999
Redbank Chabagan,,
